ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,START,STOP,ENCOUNTER,CODE,DESCRIPTION
bcc12050-9659-4937-9708-53886ed95000,11/6/2011,,999-81-9641,,,,Mack300,Halvorson124,,,,asian,nonhispanic,M,Avon  Massachusetts  US,617 Hane Corner Unit 24,New Bedford,Massachusetts,Bristol County,2743,41.5103414,-70.9350167,26475.3,2679.84,12/29/2019,1/12/2020,566f4d11-728e-49c2-8954-d17fedd7037b,444814009,"Viral sinusitis (disorder), Nasal congestion (finding), Cough (finding), Fever (finding), Loss of taste (finding)"
82d5eea7-c150-4ca0-a226-47a2fe80fb99,3/3/2000,,999-39-4367,S99951818,X24980388X,Ms.,Renee555,Blanda868,,,,white,nonhispanic,F,Natick  Massachusetts  US,176 Dicki Highlands,Salisbury,Massachusetts,Essex County,,42.80175139,-70.84150456,538129.79,2975.64,4/27/2018,,c6f413a4-eb4a-4d1f-ad1a-61585fad9b2e,59621000,"Hypertension, Sputum finding (finding), Fever (finding), Normal pregnancy"
5de1efe5-5411-45c5-aa32-170b37909da0,7/27/1951,8/16/2018,999-92-8207,S99933636,X43360252X,Mrs.,Kristin64,Mann644,JD,Price929,M,white,nonhispanic,F,Worcester  Massachusetts  US,509 Mueller Terrace,Weymouth,Massachusetts,Norfolk County,2189,42.20259477,-70.98242938,1598069.11,11444.13,2/15/1963,,d092b678-5492-4158-a4e1-069b1367d78f,40055000,"Chronic sinusitis (disorder), Body mass index 30+ - obesity (finding), Hyperlipidemia, Stroke, Chronic congestive heart failure (disorder)"
249544af-7594-4c6a-94e7-de00b4135982,7/11/1988,,999-79-7595,S99950320,X36863170X,Mrs.,Margret280,Orn563,,Swift555,M,asian,nonhispanic,F,Quincy  Massachusetts  US,757 Kling Walk,Newton,Massachusetts,Middlesex County,,42.3015182,-71.23202754,654892.71,9627.95,9/4/2006,,6ad72601-1d8c-439f-86df-6fedd8e5158c,59621000,"Hypertension, Cough (finding), Nausea (finding), Vomiting symptom (finding), Fever (finding), Loss of taste (finding)"
9ccbc265-f094-45ec-bd5f-9256aa28d0c7,11/12/2013,,999-96-9038,,,,Jewell855,Rogahn59,,,,white,nonhispanic,F,Whitman  Massachusetts  US,749 McCullough Haven,Scituate,Massachusetts,Plymouth County,2066,42.23128626,-70.74126649,142360.93,2045.72,2/29/2020,3/25/2020,2b8ac8a6-b2c6-4a60-a666-a04365f6815a,49727002,"Cough (finding), Dyspnea (finding), Wheezing (finding), Diarrhea symptom (finding), Fever (finding)"
6b1d0791-4ac2-4e7a-adc8-7b56cc1848c4,1/23/1973,,999-71-6176,S99936713,X67522812X,Ms.,Olinda137,Price929,,,S,asian,hispanic,F,Marlborough  Massachusetts  US,456 Beer Meadow Suite 57,Lawrence,Massachusetts,Essex County,,42.72599632,-71.20616789,125031.19,8992.56,3/28/1995,,1d2dffc3-d2f9-4e02-8092-62d75bd6ab8b,15777000,"Prediabetes, Anemia (disorder), Viral sinusitis (disorder), Cough (finding), Fatigue (finding), Fever (finding)"
a7af07a7-387b-4d19-bce1-3a91fb6a8938,6/18/1916,2/10/2002,999-50-8868,S99952467,X74309188X,Mr.,Lauren941,Bartell116,,,S,black,nonhispanic,M,Hingham  Massachusetts  US,673 Ferry Meadow Apt 40,Dedham,Massachusetts,Norfolk County,,42.29579173,-71.21534964,1887028.81,396114.89,6/22/1958,,28781692-ea28-40ab-a2d2-cdc2e88c9fdf,44054006,"Diabetes, Chronic kidney disease stage 1 (disorder), Diabetic renal disease (disorder), Hypertriglyceridemia (disorder), Metabolic syndrome X (disorder), Atrial Fibrillation, Osteoporosis (disorder), Stroke, Chronic sinusitis (disorder), Neoplasm of prostate, Carcinoma in situ of prostate (disorder)"
17b3567a-a07e-402a-b374-88f199b6e184,1/11/1967,,999-84-5643,S99929369,X11626259X,Ms.,Eloisa55,Benavides239,,,S,black,hispanic,F,Puebla  Puebla  MX,851 Hegmann Mission,Carver,Massachusetts,Plymouth County,,41.90402557,-70.71519819,1136108.37,12688.98,4/13/1977,,ef79c31d-1661-422f-b4b3-44f0ef8c237d,410429000,"Cardiac Arrest, History of cardiac arrest (situation), Hypertension, Miscarriage in first trimester, Tubal pregnancy, Tubal pregnancy, Prediabetes, Anemia (disorder), Cough (finding), Fever (finding)"
3b279a37-d3f4-4a94-97de-53272dff9807,6/21/1916,6/27/2014,999-25-8699,S99932304,X83260871X,Mr.,Marion502,Schinner682,,,S,white,nonhispanic,M,Methuen  Massachusetts  US,957 Kreiger Mall,Dennis,Massachusetts,Barnstable County,2638,41.74773953,-70.17706599,1843702.42,31052.46,8/27/1944,,cc720fc1-bb56-472a-bc68-27b3d16b1e00,40055000,"Chronic sinusitis (disorder), Body mass index 30+ - obesity (finding), Hyperlipidemia, Neoplasm of prostate, Carcinoma in situ of prostate (disorder), Osteoporosis (disorder), Atrial Fibrillation, Stroke, Coronary Heart Disease, Chronic congestive heart failure (disorder), Acute bronchitis (disorder)"
582a581b-5832-444c-9916-cc107a03f9a0,9/26/1953,,999-10-4564,S99934299,X28221847X,Mr.,Emory494,Nolan344,,,M,asian,nonhispanic,M,Winthrop  Massachusetts  US,293 Mertz Harbor,New Bedford,Massachusetts,Bristol County,2746,41.7017427,-70.94444646,1425359.14,20978.79,11/20/1971,,35ef04f0-2aaf-4799-b018-b2b72aa300af,59621000,"Hypertension, Prediabetes, Anemia (disorder), Chronic sinusitis (disorder), Otitis media, Cough (finding), Sputum finding (finding), Fatigue (finding), Fever (finding), Loss of taste (finding), Pneumonia (disorder), Hypoxemia (disorder), Respiratory distress (finding), Acute respiratory failure (disorder), Sepsis caused by virus (disorder), Acute deep venous thrombosis (disorder), Acquired coagulation disorder (disorder)"
